indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'EU', 'value': 'European Union'}",EUU,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",FCS,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XD', 'value': 'High income'}",,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2018,,,,1
